sim_id,case_id,field_file,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,I0,relative_esd,noise_enabled,seed,repeated_ncyc,valid_points,nonfinite_points,skipped_count,skipped_ncyc
1546,1546,Data/800MHz/sim_001546_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;55;79,40,0,0,
1547,1547,Data/800MHz/sim_001547_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,61;13;15,40,0,0,
1548,1548,Data/800MHz/sim_001548_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,1;43;55,40,0,0,
1549,1549,Data/800MHz/sim_001549_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;39;71,40,0,0,
1550,1550,Data/800MHz/sim_001550_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,21;9;53,40,0,0,
1551,1551,Data/800MHz/sim_001551_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,25;15;35,40,0,0,
1552,1552,Data/800MHz/sim_001552_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,69;17;67,40,0,0,
1553,1553,Data/800MHz/sim_001553_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;1;39,40,0,0,
1554,1554,Data/800MHz/sim_001554_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,79;55;69,40,0,0,
1555,1555,Data/800MHz/sim_001555_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;69;39,40,0,0,
1556,1556,Data/800MHz/sim_001556_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;63;67,40,0,0,
1557,1557,Data/800MHz/sim_001557_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,3;27;13,40,0,0,
1558,1558,Data/800MHz/sim_001558_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;73;69,40,0,0,
1559,1559,Data/800MHz/sim_001559_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05666666666666667,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;55;9,40,0,0,
1560,1560,Data/800MHz/sim_001560_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,21;23;35,40,0,0,
1561,1561,Data/800MHz/sim_001561_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,37;25;3,40,0,0,
1562,1562,Data/800MHz/sim_001562_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;27;77,40,0,0,
1563,1563,Data/800MHz/sim_001563_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;49;41,40,0,0,
1564,1564,Data/800MHz/sim_001564_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,5;65;79,40,0,0,
1565,1565,Data/800MHz/sim_001565_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,59;25;79,40,0,0,
1566,1566,Data/800MHz/sim_001566_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,25;77;33,40,0,0,
1567,1567,Data/800MHz/sim_001567_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;27;63,40,0,0,
1568,1568,Data/800MHz/sim_001568_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;19;17,40,0,0,
1569,1569,Data/800MHz/sim_001569_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,39;35;23,40,0,0,
1570,1570,Data/800MHz/sim_001570_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;63;71,40,0,0,
1571,1571,Data/800MHz/sim_001571_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;79;61,40,0,0,
1572,1572,Data/800MHz/sim_001572_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,55;43;77,40,0,0,
1573,1573,Data/800MHz/sim_001573_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,27;75;1,40,0,0,
1574,1574,Data/800MHz/sim_001574_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.05888888888888889,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;49;51,40,0,0,
1575,1575,Data/800MHz/sim_001575_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;45;43,40,0,0,
1576,1576,Data/800MHz/sim_001576_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,17;15;9,40,0,0,
1577,1577,Data/800MHz/sim_001577_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;17;21,40,0,0,
1578,1578,Data/800MHz/sim_001578_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;69;39,40,0,0,
1579,1579,Data/800MHz/sim_001579_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;21;5,40,0,0,
1580,1580,Data/800MHz/sim_001580_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,55;33;11,40,0,0,
1581,1581,Data/800MHz/sim_001581_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;45;13,40,0,0,
1582,1582,Data/800MHz/sim_001582_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,55;67;45,40,0,0,
1583,1583,Data/800MHz/sim_001583_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;73;45,40,0,0,
1584,1584,Data/800MHz/sim_001584_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,21;55;73,40,0,0,
1585,1585,Data/800MHz/sim_001585_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;47;45,40,0,0,
1586,1586,Data/800MHz/sim_001586_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,17;3;15,40,0,0,
1587,1587,Data/800MHz/sim_001587_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,39;55;77,40,0,0,
1588,1588,Data/800MHz/sim_001588_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;47;69,40,0,0,
1589,1589,Data/800MHz/sim_001589_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.061111111111111116,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,15;69;53,40,0,0,
1590,1590,Data/800MHz/sim_001590_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;7;49,40,0,0,
1591,1591,Data/800MHz/sim_001591_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,53;59;41,40,0,0,
1592,1592,Data/800MHz/sim_001592_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,75;5;51,40,0,0,
1593,1593,Data/800MHz/sim_001593_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,29;11;7,40,0,0,
1594,1594,Data/800MHz/sim_001594_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,15;69;9,40,0,0,
1595,1595,Data/800MHz/sim_001595_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;55;37,40,0,0,
1596,1596,Data/800MHz/sim_001596_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;3;23,40,0,0,
1597,1597,Data/800MHz/sim_001597_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;39;69,40,0,0,
1598,1598,Data/800MHz/sim_001598_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,59;17;3,40,0,0,
1599,1599,Data/800MHz/sim_001599_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,19;21;29,40,0,0,
1600,1600,Data/800MHz/sim_001600_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,5;29;1,40,0,0,
1601,1601,Data/800MHz/sim_001601_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;67;75,40,0,0,
1602,1602,Data/800MHz/sim_001602_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,29;77;15,40,0,0,
1603,1603,Data/800MHz/sim_001603_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;53;23,40,0,0,
1604,1604,Data/800MHz/sim_001604_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06333333333333334,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;11;37,40,0,0,
1605,1605,Data/800MHz/sim_001605_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;65;5,40,0,0,
1606,1606,Data/800MHz/sim_001606_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;17;25,40,0,0,
1607,1607,Data/800MHz/sim_001607_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;21;37,40,0,0,
1608,1608,Data/800MHz/sim_001608_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;43;49,40,0,0,
1609,1609,Data/800MHz/sim_001609_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,1;33;49,40,0,0,
1610,1610,Data/800MHz/sim_001610_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;11;5,40,0,0,
1611,1611,Data/800MHz/sim_001611_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,57;35;9,40,0,0,
1612,1612,Data/800MHz/sim_001612_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,23;73;79,40,0,0,
1613,1613,Data/800MHz/sim_001613_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;67;55,40,0,0,
1614,1614,Data/800MHz/sim_001614_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,5;65;21,40,0,0,
1615,1615,Data/800MHz/sim_001615_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;23;59,40,0,0,
1616,1616,Data/800MHz/sim_001616_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,27;65;23,40,0,0,
1617,1617,Data/800MHz/sim_001617_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,5;29;49,40,0,0,
1618,1618,Data/800MHz/sim_001618_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,49;65;61,40,0,0,
1619,1619,Data/800MHz/sim_001619_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;21;31,40,0,0,
1620,1620,Data/800MHz/sim_001620_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;17;65,40,0,0,
1621,1621,Data/800MHz/sim_001621_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,59;65;33,40,0,0,
1622,1622,Data/800MHz/sim_001622_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;67;57,40,0,0,
1623,1623,Data/800MHz/sim_001623_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;77;17,40,0,0,
1624,1624,Data/800MHz/sim_001624_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;31;19,40,0,0,
1625,1625,Data/800MHz/sim_001625_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;69;27,40,0,0,
1626,1626,Data/800MHz/sim_001626_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;37;65,40,0,0,
1627,1627,Data/800MHz/sim_001627_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,37;49;11,40,0,0,
1628,1628,Data/800MHz/sim_001628_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;5;71,40,0,0,
1629,1629,Data/800MHz/sim_001629_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;7;21,40,0,0,
1630,1630,Data/800MHz/sim_001630_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,15;11;7,40,0,0,
1631,1631,Data/800MHz/sim_001631_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,7;39;25,40,0,0,
1632,1632,Data/800MHz/sim_001632_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,37;63;35,40,0,0,
1633,1633,Data/800MHz/sim_001633_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,29;31;43,40,0,0,
1634,1634,Data/800MHz/sim_001634_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;37;47,40,0,0,
1635,1635,Data/800MHz/sim_001635_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,31;33;75,40,0,0,
1636,1636,Data/800MHz/sim_001636_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,15;77;57,40,0,0,
1637,1637,Data/800MHz/sim_001637_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,43;69;71,40,0,0,
1638,1638,Data/800MHz/sim_001638_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;57;41,40,0,0,
1639,1639,Data/800MHz/sim_001639_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,61;59;49,40,0,0,
1640,1640,Data/800MHz/sim_001640_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,5;65;19,40,0,0,
1641,1641,Data/800MHz/sim_001641_1N-HN.out,800.0,18.789289276185396,92.0,300.0,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,77;61;31,40,0,0,
